SW146_1957369340__2f1eb7c1-8a2f-4c8b-81a8-83b300fd8569,F414,IDEX,EMAIL,F414_0102724124_Email__1_2,1,Handle email distribution,F414,c8cca00d-ae1e-4eae-90da-ceaebf9dfc8b
SW146_1957367540__35638704-77de-4c5f-8cce-88f64b59cd8f,F414,IDEX,EMAIL,F414_0171500669_Email__1_2,1,Handle email distribution,F414,701a25af-06a9-4662-99ce-e0ba891ea878
SW146_1957369335__46a57b7d-94cd-4b4d-9159-c6cd5763e40f,F414,IDEX,EMAIL,F414_0171726334_Email__1_2,1,Handle email distribution,F414,8abff10a-d2b5-48d9-839b-879e60e5dc62
SW146_1957369409__1ac3e466-9b84-44aa-9395-a71e1ce01ac8,F414,RequesterID,EMAIL,F414_0100176664_Email__1_2,1,Handle email distribution,F414,995b04f3-ad82-47e0-9192-4bb1973f35c6
SW146_1957367546__1bea2548-c254-45c5-b2cc-7acd0bc32892,F414,IDEX,EMAIL,F414_0172398976_Email__1_2,1,Handle email distribution,F414,1d6565c4-0042-457a-8d12-48f1eb6c3d1c
SW146_1957369332__8aa2381b-7c7f-4e42-854f-cc0542500d05,F414,IDEX,EMAIL,F414_0172464455_Email__1_2,1,Handle email distribution,F414,e383e724-b4ff-43f7-afe3-c1b4ac6b4b76
SW146_1957367550__e388a5f7-d073-4d06-8621-363cf5f4bf6f,F414,IDEX,EMAIL,F414_0172183351_Email__1_2,1,Handle email distribution,F414,6ff67244-b32f-4466-9f43-73dc04707d7f
SW146_1957367547__4f5c0c91-a232-4679-ad81-a46df34548e1,F414,IDEX,EMAIL,F414_0172085893_Email__1_2,1,Handle email distribution,F414,29fef169-077c-4aeb-b8af-36e43e1dcbd3
SW146_1957369306__2b28f362-5a9c-4c58-a236-bff9be410caf,F414,IDEX,EMAIL,F414_0171541978_Email__1_2,1,Handle email distribution,F414,31ef5991-6c03-4da8-bfa0-60871270e7c2
SW146_1957369314__cf9dbf07-8dbb-4716-a153-5162a27c6b45,F414,IDEX,EMAIL,F414_0172174605_Email__1_2,1,Handle email distribution,F414,0d4dc954-4698-42ba-aa03-5623e06ea694
SW146_1957367542__17f0a32f-77ee-464f-bcd1-7185794c57fc,F414,IDEX,EMAIL,F414_0171448807_Email__1_2,1,Handle email distribution,F414,5123bc8d-2c07-4660-8c80-29bbf5216a7f
SW146_1957367548__8b95ae60-7c63-454b-ab9e-30e2214d4dba,F414,IDEX,EMAIL,F414_0172615256_Email__1_2,1,Handle email distribution,F414,bdb78244-11e3-4ee5-b00e-45b65fe175df
SW146_1957369312__1db34361-5e5f-4bb4-8a79-6dd1aa73976d,F414,IDEX,EMAIL,F414_0172309296_Email__1_2,1,Handle email distribution,F414,388c111b-6683-4809-b09d-b841b4c6435b
SW146_1957369324__6cbac1e0-46b8-4e56-b91e-b592ade69dc3,F414,IDEX,EMAIL,F414_0172286919_Email__1_2,1,Handle email distribution,F414,b37c2c0d-8c73-46a2-91e3-d94463ea6478
SW146_1957369351__93fc728d-f2bf-41f0-acb1-fc68e986841d,F414,IDEX,EMAIL,F414_0171800726_Email__1_2,1,Handle email distribution,F414,be0d5596-7bc4-4428-be25-f8820b980503
SW146_1957371393__4f181240-7d12-4126-9b4e-066b36269054,F414,IDEX,EMAIL,F414_0102615629_Email__1_2,1,Handle email distribution,F414,d8c8320f-7085-483f-b207-3a95fde23eba
SW146_1957371401__ced3013e-616e-42c0-9e0f-80ec218661fa,F414,IDEX,EMAIL,F414_0101975600_Email__1_2,1,Handle email distribution,F414,15d36ba8-f97c-4d77-85c0-27e6d9bbffcc
SW146_1957369412__275c0c79-4a61-46fb-9b0d-9f11a9431c99,F414,RequesterID,EMAIL,F414_0172138957_Email__1_2,1,Handle email distribution,F414,78cb1041-73c6-4f04-b333-25c5dd9d0edd
SW146_1957371379__bf2676b2-c461-4931-877b-989b9a859220,F414,IDEX,EMAIL,F414_0172464130_Email__1_2,1,Handle email distribution,F414,f46696e6-123e-4b8b-86a0-917e919afa6b
SW146_1957371420__74a8b133-cf19-42d4-b918-573abce5cdf8,F414,IDEX,EMAIL,F414_0101414062_Email__1_2,1,Handle email distribution,F414,4ed58f45-2abc-4c2f-9680-fff3d7ed5f61
SW146_1957371387__cac8224b-4271-4bc1-ad50-aabfc5d38c37,F414,RequesterID,EMAIL,F414_0171893804_Email__1_2,1,Handle email distribution,F414,03523b5b-b6c1-420e-9b20-4174df93eb1d
SW146_1957371406__27009c24-f838-4a96-9286-f98270671317,F414,IDEX,EMAIL,F414_0102487946_Email__1_2,1,Handle email distribution,F414,db770e81-1e58-48fb-8b0f-a99579263138
SW146_1957371371__16f99426-4234-4f45-94cb-a10c8971b491,F414,IDEX,EMAIL,F414_0172247670_Email__1_2,1,Handle email distribution,F414,59108482-b7f6-4e64-8fc8-5298b2ff4299
SW146_1957369338__09c589dc-4845-41c2-a54b-a51e3bd7a01b,F414,RequesterID,EMAIL,F414_0100999078_Email__1_2,1,Handle email distribution,F414,50312450-1e21-45be-b742-1ab9c35655b3
SW146_1957371402__345bdb0d-2646-4437-9cad-4e1ef7b244c4,F414,IDEX,EMAIL,F414_0172135901_Email__1_2,1,Handle email distribution,F414,da2b4013-9141-455f-83da-f6ae2276edbe
SW146_1957369413__b2306a88-783f-4d2a-9107-032d84cb3d3c,F414,IDEX,EMAIL,F414_0101369370_Email__1_2,1,Handle email distribution,F414,649f6068-2313-4ac0-b314-07e2d2ac6165
SW146_1957371404__d77d016d-9613-4de6-a667-b9b52045a16c,F414,RequesterID,EMAIL,F414_0172091320_Email__1_2,1,Handle email distribution,F414,1d9f4b0b-83aa-4775-9c24-6b5f28066205
SW146_1957371429__4b3389c5-3a10-44c5-8312-af0d9249e488,F414,IDEX,EMAIL,F414_0172204310_Email__1_2,1,Handle email distribution,F414,99af5d67-9dd1-4775-86f3-f345fc5a7e0f
SW146_1957371395__7eeaa514-b4bb-4a75-8945-45dc5c9dde92,F414,IDEX,EMAIL,F414_0170630710_Email__1_2,1,Handle email distribution,F414,7eae4486-00d6-46ff-9909-fb3432138e54
SW146_1957371415__505bea9e-b05c-4f41-8dd4-6e9643db872c,F414,IDEX,EMAIL,F414_0101647495_Email__1_2,1,Handle email distribution,F414,d1568223-4d71-4d7c-bda7-3f1f4e602397
SW146_1957371369__d6f14855-5fda-4edf-af63-07570b676e2b,F414,IDEX,EMAIL,F414_0171463242_Email__1_2,1,Handle email distribution,F414,4e5b2ad0-d9b1-4de8-b95d-ae4adad013a6
SW146_1957371432__4221acb8-0213-4f2a-aa41-7d4a951ad94f,F414,IDEX,EMAIL,F414_0172549727_Email__1_2,1,Handle email distribution,F414,2e54cf35-85db-4576-9d17-8b4379437e56
SW146_1957371416__c9604b55-4e42-4fbc-a637-8ffeb0c0e52c,F414,IDEX,EMAIL,F414_0172586597_Email__1_2,1,Handle email distribution,F414,fcc45e88-fa6c-49c6-946a-b90face9a785
SW146_1957371422__2a3f9240-7831-46f6-9bf3-22a1b60cfcc6,F414,IDEX,EMAIL,F414_0172586661_Email__1_2,1,Handle email distribution,F414,88840f1a-b4a8-4dbe-b8ec-16afa46970d6
SW146_1957371436__69619221-82e3-40ec-aa01-e80a73f9798d,F414,IDEX,EMAIL,F414_0171120282_Email__1_2,1,Handle email distribution,F414,878031fb-25f1-482d-b98d-f3d7c576b3fd
SW146_1957371431__5c899bbc-4d63-42b5-bab2-02370a039039,F414,IDEX,EMAIL,F414_0172618770_Email__1_2,1,Handle email distribution,F414,2e13ccfd-2a49-4885-8a57-9d17586dffff
SW146_1957371441__a36c887a-943a-431d-ab3b-bff2a1584b1f,F414,IDEX,EMAIL,F414_0172338752_Email__1_2,1,Handle email distribution,F414,2f1a555e-d75d-4942-a459-217c81ef5251
SW146_1957373409__15428a34-fc96-43ca-9e36-d9117ad6fa88,F414,RequesterID,EMAIL,F414_0172022996_Email__1_2,1,Handle email distribution,F414,1f9e5191-dce0-4ace-b92d-7af1296874db
SW146_1957373435__50cb0517-f9d0-43c9-b607-895652e6c63b,F414,IDEX,EMAIL,F414_0172594294_Email__1_2,1,Handle email distribution,F414,a1be5065-643c-4ead-947d-bdb0ece21a2d
SW146_1957373424__af7b056a-f065-4ec4-9ed2-0013edcc93d4,F414,IDEX,EMAIL,F414_0170676332_Email__1_2,1,Handle email distribution,F414,d3b01d07-2dd1-4232-83cd-e5eac74acfae
SW146_1957373294__8bc36390-7890-4796-b81b-4d6dd9323eb1,F414,IDEX,EMAIL,F414_0101689602_Email__1_2,1,Handle email distribution,F414,a4ea38e0-b4ae-4596-9497-5df06fd155cb
SW146_1957373415__35ad3b30-d61f-4114-8656-e3f3b51380d2,F414,IDEX,EMAIL,F414_0172195775_Email__1_2,1,Handle email distribution,F414,ed0b701a-e588-4538-ace6-fcdcbd2d82ad
SW146_1957373430__2dbfcb2a-7525-4221-843e-9003fc6d81ef,F414,IDEX,EMAIL,F414_0102151536_Email__1_2,1,Handle email distribution,F414,dd71221f-5df1-4c2a-9e4d-51a125d61c5d
SW146_1957373423__bf6a54da-8dcd-4d3f-8965-d009f29bb408,F414,IDEX,EMAIL,F414_0101986356_Email__1_2,1,Handle email distribution,F414,523898d0-4598-46f5-9739-e49e5cad6b1f
SW146_1957373400__940110fc-e1ef-446e-ac88-16d735e4cd3d,F414,RequesterID,EMAIL,F414_0172045607_Email__1_2,1,Handle email distribution,F414,15066b42-d9b3-4769-b5e5-9d3b828b2ce7
SW146_1957373646__c6f8d55e-acf6-46e4-a81b-3a80ffa2e7ff,F414,IDEX,EMAIL,F414_0172636597_Email__1_2,1,Handle email distribution,F414,a1ede835-5a12-46e2-9486-308948ab82fa
SW146_1957373640__4d67736b-5a9d-4900-823d-cf0adf0a33c9,F414,IDEX,EMAIL,F414_0171251153_Email__1_2,1,Handle email distribution,F414,533289d4-1110-42c4-88b9-b3ed84efa035
SW146_1957375165__e29c04d9-a3b5-414a-be94-65edb5574123,F414,IDEX,EMAIL,F414_0172419479_Email__1_2,1,Handle email distribution,F414,5231a2dc-1014-4a80-98a8-2b15ab4920af
SW146_1957375151__5b091e61-ba06-417f-ae18-581f45c23a06,F414,IDEX,EMAIL,F414_0170961106_Email__1_2,1,Handle email distribution,F414,e82e0500-d246-4faf-b786-8881c057ac01
SW146_1957375224__8e182481-2018-4723-b07c-3c26122bcb22,F414,IDEX,EMAIL,F414_0171987033_Email__1_2,1,Handle email distribution,F414,9f4470b1-23f9-42b9-b012-6febea440d6d
SW146_1957375149__bd051a80-657b-4e87-9fcc-4ef596ba72cd,F414,IDEX,EMAIL,F414_0172201201_Email__1_2,1,Handle email distribution,F414,73995277-5c59-461d-b523-c1c18727e656
SW146_1957375150__35180f4d-bf59-4b72-800f-9e3365d8153b,F414,IDEX,EMAIL,F414_0172202377_Email__1_2,1,Handle email distribution,F414,7398dd09-30d8-4bff-89c1-da03c57886cd
SW146_1957375153__047f4579-221a-42c5-bb66-6707f8e1c5ee,F414,IDEX,EMAIL,F414_0172460398_Email__1_2,1,Handle email distribution,F414,400f4ba4-5cb0-49fb-9bfd-a5f2e125ff01
SW146_1957375240__bd822262-ae6e-4496-98a8-da4e179ffa3b,F414,IDEX,EMAIL,F414_0172308359_Email__1_2,1,Handle email distribution,F414,a43cec7f-c93f-4565-9c4d-cd244626810b
SW146_1957375259__53b7a314-b913-4d79-abe8-5ceae7b3558d,F414,IDEX,EMAIL,F414_0172338808_Email__1_2,1,Handle email distribution,F414,fe72035f-5e45-43ee-894f-6f2d992c59db
SW146_1957375239__32aebefa-fc37-46dc-9d54-a4ce6fd2a7bb,F414,IDEX,EMAIL,F414_0171724399_Email__1_2,1,Handle email distribution,F414,eb420ea1-66d3-4617-8bd5-aa831e80bd4c
SW146_1957375158__465996ad-bdfd-4ab9-931f-1d250f679f52,F414,IDEX,EMAIL,F414_0101532673_Email__1_2,1,Handle email distribution,F414,e88ed6d1-505a-4fb9-b822-8dbabd903be1
SW146_1957375260__cf2eda26-d311-4f7e-a082-32ab649fb260,F414,IDEX,EMAIL,F414_0172289156_Email__1_2,1,Handle email distribution,F414,4e6a719b-9d36-4729-841c-1a733d90fe1c
SW146_1957375232__b5649524-266b-4aaf-a19f-3525d25ace5b,F414,IDEX,EMAIL,F414_0150163224_Email__1_2,1,Handle email distribution,F414,8dd6e33a-d123-45fc-bcbb-0c47bebdba0f
SW146_1957375236__38f28ed8-060e-4ef0-9034-998c685671a3,F414,IDEX,EMAIL,F414_0172337047_Email__1_2,1,Handle email distribution,F414,6daaaa21-4291-4539-913b-5a0eefff3bc0
SW146_1957375251__734d8b09-3fb3-4739-8caa-f064688b6a00,F414,RequesterID,EMAIL,F414_0170868096_Email__1_2,1,Handle email distribution,F414,cb5e5c8b-80a0-40e9-8a77-95853c28b280
SW146_1957376930__8a83a0f9-e075-4d34-b805-c05d60ddecaf,F414,IDEX,EMAIL,F414_0172617229_Email__1_2,1,Handle email distribution,F414,20e582da-94d9-46ba-bf7a-e998f1758431
SW146_1957376919__7f437ad1-ce9a-40c7-a2a6-38479cbdb628,F414,IDEX,EMAIL,F414_0170930515_Email__1_2,1,Handle email distribution,F414,eff73bea-b1ed-4c3c-8112-0d1b90912579
SW146_1957376964__9c6f3cde-7485-440a-a255-5aa28fbda107,F414,IDEX,EMAIL,F414_0172631342_Email__1_2,1,Handle email distribution,F414,5518d2ef-26a4-4d8b-a1e1-c7e57d5265b1
SW146_1957375238__2a1a5b0a-a0d0-4a89-89d4-4d687955f661,F414,IDEX,EMAIL,F414_0172300294_Email__1_2,1,Handle email distribution,F414,3b6471b1-e4e6-45b5-969e-fea94c254aa1
SW146_1957375253__6d901989-6a90-43d1-8f17-c7cf09401ada,F414,IDEX,EMAIL,F414_0172374533_Email__1_2,1,Handle email distribution,F414,7e2df4cb-71ea-4eb0-b66e-f8b7a0fffb75
